,age,fnlwgt,education.num,marital.status,occupation,relationship,hours.per.week
22780,27,253814,13,Married-civ-spouse,Tech-support,Wife,40
22781,45,421412,9,Married-civ-spouse,Machine-op-inspct,Husband,45
22782,47,207140,9,Divorced,Adm-clerical,Not-in-family,38
22783,19,138153,10,Never-married,Adm-clerical,Own-child,10
22784,29,46987,9,Never-married,Adm-clerical,Not-in-family,55
22785,51,183173,9,Married-civ-spouse,Exec-managerial,Husband,70
22786,34,229531,12,Married-civ-spouse,Prof-specialty,Husband,60
22787,26,257405,3,Never-married,Farming-fishing,Other-relative,40
22788,20,432052,10,Never-married,Handlers-cleaners,Not-in-family,15
22789,43,397280,12,Never-married,Prof-specialty,Not-in-family,50
22790,20,38001,10,Never-married,Other-service,Own-child,20
22791,27,101618,9,Married-civ-spouse,Exec-managerial,Husband,50
22792,46,332727,10,Married-civ-spouse,Craft-repair,Husband,40
22793,39,115215,9,Never-married,Transport-moving,Own-child,40
22794,33,178449,10,Never-married,Adm-clerical,Not-in-family,49
22795,42,185267,11,Married-civ-spouse,Adm-clerical,Husband,32
22796,23,410439,9,Never-married,Adm-clerical,Own-child,25
22797,29,85572,13,Married-civ-spouse,Exec-managerial,Wife,42
22798,27,83517,9,Never-married,Transport-moving,Own-child,60
22799,43,194726,9,Divorced,Craft-repair,Own-child,35
22800,23,322674,10,Never-married,Handlers-cleaners,Not-in-family,40
22801,40,34540,14,Divorced,Prof-specialty,Unmarried,44
22802,35,211073,10,Married-civ-spouse,Protective-serv,Husband,61
22803,30,194901,9,Never-married,Sales,Other-relative,40
22804,59,117059,7,Married-civ-spouse,Transport-moving,Husband,40
22805,28,51461,14,Married-civ-spouse,Prof-specialty,Husband,60
22806,79,266119,13,Married-civ-spouse,Sales,Husband,40
22807,43,92374,14,Married-civ-spouse,Prof-specialty,Wife,35
22808,54,175262,4,Married-civ-spouse,Machine-op-inspct,Husband,40
22809,27,208249,9,Married-civ-spouse,Handlers-cleaners,Husband,62
22810,22,110622,13,Never-married,Prof-specialty,Own-child,15
22811,34,146980,9,Married-spouse-absent,Other-service,Unmarried,65
22812,18,112974,7,Never-married,Prof-specialty,Other-relative,3
22813,18,210932,9,Never-married,Adm-clerical,Own-child,40
22814,46,145290,10,Married-civ-spouse,Craft-repair,Husband,40
22815,23,198992,9,Never-married,Adm-clerical,Own-child,35
22816,77,174887,10,Married-civ-spouse,Prof-specialty,Husband,6
22817,48,190072,10,Divorced,Exec-managerial,Not-in-family,50
22818,29,49087,13,Never-married,Prof-specialty,Not-in-family,50
22819,41,126622,7,Divorced,Handlers-cleaners,Unmarried,40
22820,41,174189,5,Separated,Other-service,Not-in-family,40
22821,34,118605,12,Married-civ-spouse,Prof-specialty,Husband,55
22822,49,377622,12,Divorced,Sales,Not-in-family,50
22823,49,157272,9,Separated,Sales,Unmarried,50
22824,30,78530,9,Never-married,Handlers-cleaners,Not-in-family,40
22825,28,190391,13,Never-married,Sales,Not-in-family,40
22826,62,162678,13,Married-civ-spouse,Exec-managerial,Husband,40
22827,41,103980,10,Married-civ-spouse,Prof-specialty,Husband,52
22828,20,293726,10,Never-married,Craft-repair,Not-in-family,40
22829,61,98350,1,Married-spouse-absent,Other-service,Not-in-family,40
22830,30,207668,13,Never-married,Tech-support,Not-in-family,60
22831,29,41013,15,Never-married,Prof-specialty,Not-in-family,55
22832,44,320071,9,Married-civ-spouse,Craft-repair,Husband,40
22833,25,306908,13,Married-civ-spouse,Prof-specialty,Husband,45
22834,62,167652,11,Divorced,Sales,Not-in-family,40
22835,57,173580,10,Widowed,Machine-op-inspct,Unmarried,40
22836,35,273612,13,Never-married,Exec-managerial,Not-in-family,45
22837,26,195555,13,Never-married,Sales,Not-in-family,40
22838,60,186446,4,Married-civ-spouse,Machine-op-inspct,Wife,40
22839,22,418405,10,Married-civ-spouse,Craft-repair,Husband,40
22840,62,41793,14,Separated,Prof-specialty,Not-in-family,50
22841,26,183965,9,Never-married,Craft-repair,Not-in-family,40
22842,26,354784,10,Never-married,Adm-clerical,Own-child,20
22843,32,732102,13,Never-married,Exec-managerial,Not-in-family,40
22844,66,97847,13,Married-civ-spouse,Sales,Husband,50
22845,24,196678,1,Never-married,Machine-op-inspct,Own-child,30
22846,19,320014,10,Never-married,Other-service,Own-child,25
22847,54,298215,13,Married-civ-spouse,Exec-managerial,Husband,50
22848,37,295127,9,Never-married,Machine-op-inspct,Not-in-family,40
22849,38,368140,13,Married-civ-spouse,Exec-managerial,Husband,50
22850,37,187411,13,Married-civ-spouse,Transport-moving,Husband,50
22851,22,121070,10,Never-married,Prof-specialty,Own-child,35
22852,34,212163,10,Married-civ-spouse,Sales,Husband,25
22853,35,108198,9,Divorced,Craft-repair,Own-child,15
22854,42,294431,14,Married-civ-spouse,Prof-specialty,Husband,40
22855,47,202560,13,Married-civ-spouse,Exec-managerial,Wife,40
22856,29,266070,13,Divorced,Prof-specialty,Not-in-family,80
22857,34,346122,9,Never-married,Tech-support,Not-in-family,40
22858,38,308686,13,Married-civ-spouse,Prof-specialty,Husband,70
22859,62,236096,9,Divorced,Exec-managerial,Not-in-family,40
22860,35,187711,9,Married-civ-spouse,Craft-repair,Husband,40
22861,37,238959,9,Married-civ-spouse,Adm-clerical,Wife,40
22862,47,93557,9,Married-civ-spouse,Farming-fishing,Husband,40
22863,37,329980,10,Married-civ-spouse,Craft-repair,Husband,40
22864,22,125010,11,Never-married,Priv-house-serv,Not-in-family,30
22865,60,90915,7,Married-civ-spouse,Transport-moving,Husband,40
22866,31,289731,10,Married-civ-spouse,Craft-repair,Husband,40
22867,63,206052,9,Married-civ-spouse,Craft-repair,Husband,40
22868,30,191385,7,Married-civ-spouse,Machine-op-inspct,Husband,40
22869,44,268804,9,Married-civ-spouse,Prof-specialty,Husband,30
22870,35,199753,10,Married-civ-spouse,Other-service,Husband,60
22871,50,92486,10,Married-civ-spouse,Craft-repair,Husband,40
22872,18,171088,10,Never-married,Sales,Own-child,10
22873,33,112820,11,Married-civ-spouse,Protective-serv,Husband,40
22874,59,32855,4,Married-civ-spouse,Farming-fishing,Husband,70
22875,17,142964,7,Never-married,Other-service,Own-child,20
22876,47,89146,9,Married-civ-spouse,Transport-moving,Husband,40
22877,51,147015,10,Divorced,Prof-specialty,Not-in-family,50
22878,26,291968,13,Never-married,Prof-specialty,Not-in-family,40
22879,32,29235,10,Married-civ-spouse,Protective-serv,Wife,40
22880,55,238216,9,Married-civ-spouse,Craft-repair,Husband,40
22881,36,323726,10,Never-married,Tech-support,Unmarried,40
22882,54,141663,9,Married-civ-spouse,Adm-clerical,Husband,40
22883,32,118551,14,Never-married,Exec-managerial,Not-in-family,45
22884,52,35092,16,Married-civ-spouse,Exec-managerial,Husband,40
22885,39,139703,9,Married-spouse-absent,Sales,Unmarried,28
22886,39,206190,9,Never-married,Exec-managerial,Unmarried,45
22887,59,178353,9,Married-civ-spouse,Exec-managerial,Husband,50
22888,55,169133,13,Divorced,Prof-specialty,Unmarried,40
22889,54,103179,9,Married-civ-spouse,Transport-moving,Husband,60
22890,31,354464,9,Married-civ-spouse,Other-service,Husband,40
22891,19,124651,7,Never-married,Prof-specialty,Own-child,25
22892,30,60426,9,Married-civ-spouse,Adm-clerical,Own-child,40
22893,47,98726,13,Married-spouse-absent,Exec-managerial,Not-in-family,40
22894,31,133861,12,Divorced,Exec-managerial,Not-in-family,40
22895,32,180303,13,Divorced,Craft-repair,Unmarried,47
22896,33,221324,11,Never-married,Machine-op-inspct,Unmarried,40
22897,31,325658,9,Divorced,Craft-repair,Unmarried,40
22898,32,210562,9,Married-civ-spouse,Machine-op-inspct,Husband,40
22899,46,152249,9,Married-spouse-absent,Other-service,Not-in-family,35
22900,29,178649,9,Married-spouse-absent,Other-service,Not-in-family,20
22901,41,48997,9,Married-civ-spouse,Transport-moving,Husband,40
22902,39,243409,9,Married-civ-spouse,Exec-managerial,Husband,60
22903,34,162442,9,Married-civ-spouse,Adm-clerical,Wife,20
22904,23,203078,13,Never-married,Adm-clerical,Own-child,24
22905,53,155983,14,Married-civ-spouse,Sales,Husband,65
22906,45,182677,9,Married-spouse-absent,Craft-repair,Not-in-family,40
22907,34,170276,13,Married-civ-spouse,Prof-specialty,Wife,10
22908,47,105381,9,Divorced,Sales,Not-in-family,40
22909,24,256240,4,Married-civ-spouse,Prof-specialty,Own-child,60
22910,38,141584,9,Divorced,Sales,Unmarried,55
22911,26,113571,9,Never-married,Transport-moving,Not-in-family,70
22912,18,154089,7,Never-married,Handlers-cleaners,Own-child,20
22913,43,50197,6,Separated,Other-service,Not-in-family,40
22914,26,132572,13,Never-married,Adm-clerical,Own-child,32
22915,47,238185,13,Divorced,Adm-clerical,Not-in-family,40
22916,26,112754,11,Married-civ-spouse,Craft-repair,Husband,65
22917,58,143266,13,Married-civ-spouse,Prof-specialty,Husband,40
22918,55,68006,4,Never-married,Other-service,Other-relative,60
22919,40,287079,9,Never-married,Farming-fishing,Not-in-family,55
22920,33,223212,9,Divorced,Craft-repair,Unmarried,40
22921,74,173929,16,Married-spouse-absent,Prof-specialty,Not-in-family,25
22922,49,182211,9,Widowed,Farming-fishing,Not-in-family,55
22923,56,62539,7,Widowed,Other-service,Unmarried,65
22924,25,305472,12,Never-married,Machine-op-inspct,Own-child,48
22925,57,548256,8,Married-civ-spouse,Adm-clerical,Husband,40
22926,29,40295,9,Married-civ-spouse,Prof-specialty,Husband,40
22927,59,31137,9,Married-civ-spouse,Craft-repair,Husband,40
22928,28,127833,9,Never-married,Prof-specialty,Unmarried,40
22929,19,201743,10,Never-married,Other-service,Own-child,20
22930,40,240027,10,Never-married,Sales,Unmarried,45
22931,28,129882,10,Never-married,Adm-clerical,Unmarried,40
22932,48,355890,13,Married-civ-spouse,Prof-specialty,Husband,55
22933,20,107658,10,Never-married,Tech-support,Not-in-family,10
22934,19,146679,10,Never-married,Exec-managerial,Own-child,30
22935,75,35724,9,Widowed,Prof-specialty,Not-in-family,8
22936,24,42251,13,Never-married,Prof-specialty,Not-in-family,30
22937,31,113838,9,Married-civ-spouse,Machine-op-inspct,Husband,45
22938,28,282398,9,Divorced,Craft-repair,Not-in-family,35
22939,41,33331,9,Married-civ-spouse,Craft-repair,Husband,45
22940,23,41031,10,Never-married,Sales,Not-in-family,35
22941,46,155489,9,Married-civ-spouse,Machine-op-inspct,Husband,43
22942,33,53042,8,Never-married,Craft-repair,Own-child,40
22943,34,174789,10,Married-civ-spouse,Other-service,Husband,50
22944,47,203067,13,Divorced,Prof-specialty,Not-in-family,50
22945,45,216626,9,Widowed,Machine-op-inspct,Unmarried,40
22946,35,93034,9,Never-married,Machine-op-inspct,Not-in-family,40
22947,59,188003,13,Widowed,Prof-specialty,Not-in-family,50
22948,46,65535,13,Married-civ-spouse,Exec-managerial,Husband,48
22949,39,366757,9,Married-civ-spouse,Craft-repair,Husband,35
22950,23,414545,10,Never-married,Machine-op-inspct,Own-child,40
22951,25,295919,12,Never-married,Adm-clerical,Unmarried,40
22952,37,34378,2,Never-married,Other-service,Not-in-family,40
22953,25,476334,9,Married-civ-spouse,Sales,Husband,48
22954,32,255424,13,Married-civ-spouse,Sales,Husband,60
22955,34,175856,10,Never-married,Craft-repair,Not-in-family,40
22956,40,124692,13,Married-civ-spouse,Exec-managerial,Husband,40
22957,33,118551,9,Divorced,Adm-clerical,Unmarried,40
22958,78,292019,4,Married-civ-spouse,Prof-specialty,Husband,20
22959,31,288566,13,Married-civ-spouse,Tech-support,Husband,43
22960,61,137733,10,Divorced,Other-service,Not-in-family,25
22961,22,39432,9,Married-civ-spouse,Craft-repair,Husband,40
22962,29,138537,11,Married-civ-spouse,Craft-repair,Husband,40
22963,37,709445,9,Separated,Craft-repair,Other-relative,40
22964,35,194809,7,Divorced,Machine-op-inspct,Unmarried,40
22965,37,299090,9,Divorced,Prof-specialty,Not-in-family,30
22966,18,159561,7,Never-married,Transport-moving,Own-child,20
22967,37,236328,6,Married-civ-spouse,Craft-repair,Husband,48
22968,46,269045,15,Married-civ-spouse,Prof-specialty,Husband,40
22969,25,196627,7,Never-married,Prof-specialty,Own-child,40
22970,47,323798,13,Married-civ-spouse,Exec-managerial,Husband,40
22971,55,463072,13,Married-civ-spouse,Prof-specialty,Husband,60
22972,25,98756,10,Divorced,Adm-clerical,Own-child,50
22973,50,161075,9,Widowed,Tech-support,Unmarried,40
22974,18,192485,8,Never-married,Handlers-cleaners,Own-child,20
22975,25,201579,5,Never-married,Craft-repair,Not-in-family,40
22976,23,117606,13,Never-married,Prof-specialty,Not-in-family,40
22977,51,177487,9,Married-civ-spouse,Prof-specialty,Husband,40
22978,37,60313,9,Never-married,Craft-repair,Unmarried,40
22979,27,169958,3,Never-married,Craft-repair,Own-child,40
22980,19,240686,7,Never-married,Sales,Own-child,25
22981,52,124793,8,Married-civ-spouse,Craft-repair,Husband,40
22982,25,113948,11,Married-civ-spouse,Other-service,Wife,45
22983,17,241021,8,Never-married,Prof-specialty,Own-child,40
22984,21,147655,9,Never-married,Adm-clerical,Own-child,40
22985,41,38876,11,Married-civ-spouse,Farming-fishing,Husband,60
22986,20,114813,6,Separated,Prof-specialty,Unmarried,40
22987,24,136310,10,Married-civ-spouse,Tech-support,Husband,40
22988,41,153132,13,Married-civ-spouse,Prof-specialty,Husband,38
22989,23,197552,10,Never-married,Sales,Own-child,35
22990,33,69748,9,Married-civ-spouse,Exec-managerial,Wife,40
22991,29,175738,13,Never-married,Exec-managerial,Not-in-family,45
22992,50,78649,10,Married-spouse-absent,Adm-clerical,Unmarried,40
22993,37,188774,7,Married-spouse-absent,Sales,Not-in-family,60
22994,19,215891,10,Never-married,Adm-clerical,Own-child,10
22995,40,144928,10,Divorced,Craft-repair,Not-in-family,40
22996,65,262446,7,Married-civ-spouse,Other-service,Husband,20
22997,44,191295,13,Married-civ-spouse,Exec-managerial,Husband,48
22998,32,279173,13,Divorced,Sales,Not-in-family,45
22999,41,153031,10,Married-civ-spouse,Sales,Husband,65
23000,28,202239,4,Married-civ-spouse,Prof-specialty,Husband,55
23001,39,164156,12,Divorced,Other-service,Unmarried,55
23002,59,196482,9,Widowed,Adm-clerical,Unmarried,40
23003,31,176185,14,Married-civ-spouse,Exec-managerial,Husband,60
23004,34,287315,9,Divorced,Machine-op-inspct,Not-in-family,40
23005,20,117210,9,Never-married,Handlers-cleaners,Own-child,40
23006,33,41610,13,Married-civ-spouse,Prof-specialty,Husband,40
23007,52,160703,16,Married-civ-spouse,Prof-specialty,Husband,65
23008,31,80511,12,Divorced,Tech-support,Not-in-family,44
23009,39,219155,9,Married-civ-spouse,Machine-op-inspct,Husband,43
23010,35,106347,9,Married-civ-spouse,Exec-managerial,Husband,45
23011,44,163985,15,Married-civ-spouse,Prof-specialty,Husband,32
23012,28,270887,12,Never-married,Sales,Not-in-family,65
23013,17,205726,7,Never-married,Sales,Own-child,15
23014,23,218899,13,Never-married,Sales,Own-child,60
23015,19,248749,10,Never-married,Sales,Own-child,20
23016,30,197558,9,Married-civ-spouse,Handlers-cleaners,Husband,40
23017,27,176514,13,Never-married,Adm-clerical,Not-in-family,40
23018,29,116820,9,Never-married,Prof-specialty,Own-child,50
23019,44,226129,11,Married-civ-spouse,Prof-specialty,Husband,50
23020,43,281138,9,Separated,Machine-op-inspct,Not-in-family,40
23021,41,98061,9,Divorced,Transport-moving,Not-in-family,40
23022,34,260560,9,Never-married,Craft-repair,Not-in-family,50
23023,23,289909,10,Never-married,Adm-clerical,Not-in-family,45
23024,51,59590,9,Married-civ-spouse,Adm-clerical,Wife,20
23025,24,236769,12,Never-married,Exec-managerial,Own-child,40
23026,38,423616,9,Married-civ-spouse,Sales,Wife,24
23027,24,291407,9,Married-civ-spouse,Transport-moving,Husband,40
23028,53,100029,16,Married-civ-spouse,Prof-specialty,Husband,40
23029,33,204494,10,Married-civ-spouse,Exec-managerial,Husband,56
23030,24,201680,9,Never-married,Craft-repair,Own-child,40
23031,45,154308,14,Married-civ-spouse,Exec-managerial,Husband,40
23032,31,150324,7,Divorced,Farming-fishing,Not-in-family,50
23033,38,331609,10,Widowed,Transport-moving,Not-in-family,47
23034,28,100829,13,Married-civ-spouse,Exec-managerial,Wife,50
23035,38,203169,11,Married-civ-spouse,Craft-repair,Husband,50
23036,25,122075,13,Never-married,Exec-managerial,Not-in-family,50
23037,29,178778,10,Never-married,Other-service,Not-in-family,40
23038,29,276345,9,Never-married,Prof-specialty,Not-in-family,50
23039,48,233511,9,Married-civ-spouse,Transport-moving,Husband,50
23040,24,289448,11,Never-married,Adm-clerical,Own-child,40
23041,31,173350,9,Never-married,Other-service,Not-in-family,30
23042,36,130589,10,Divorced,Exec-managerial,Not-in-family,45
23043,62,94318,13,Married-civ-spouse,Prof-specialty,Husband,50
23044,25,297531,13,Never-married,Sales,Own-child,40
23045,55,129762,9,Divorced,Adm-clerical,Unmarried,40
23046,21,182614,10,Never-married,Sales,Other-relative,40
23047,60,120067,5,Married-civ-spouse,Farming-fishing,Husband,45
23048,41,182370,12,Divorced,Craft-repair,Own-child,40
23049,43,60949,9,Married-civ-spouse,Craft-repair,Husband,40
23050,30,190511,9,Married-civ-spouse,Machine-op-inspct,Husband,40
23051,47,188195,10,Married-civ-spouse,Prof-specialty,Husband,40
23052,50,89534,9,Married-civ-spouse,Machine-op-inspct,Husband,40
23053,23,183358,9,Never-married,Craft-repair,Not-in-family,40
23054,38,75024,4,Divorced,Prof-specialty,Not-in-family,40
23055,30,251120,12,Never-married,Sales,Not-in-family,40
23056,35,108946,9,Divorced,Tech-support,Unmarried,40
23057,25,93223,10,Divorced,Prof-specialty,Unmarried,35
23058,61,147393,15,Married-civ-spouse,Exec-managerial,Husband,20
23059,71,45801,9,Married-civ-spouse,Prof-specialty,Husband,70
23060,35,225385,9,Divorced,Prof-specialty,Unmarried,40
23061,35,23892,9,Divorced,Prof-specialty,Unmarried,40
23062,38,179668,9,Married-civ-spouse,Protective-serv,Husband,40
23063,27,404998,11,Never-married,Craft-repair,Own-child,40
23064,51,68882,2,Widowed,Other-service,Unmarried,35
23065,55,194065,12,Divorced,Sales,Not-in-family,40
23066,33,185336,11,Married-civ-spouse,Adm-clerical,Wife,40
23067,25,152503,10,Never-married,Tech-support,Not-in-family,40
23068,52,167794,16,Married-civ-spouse,Exec-managerial,Husband,38
23069,46,96552,10,Divorced,Machine-op-inspct,Own-child,17
23070,52,254285,13,Married-civ-spouse,Prof-specialty,Husband,40
23071,47,32509,10,Divorced,Other-service,Unmarried,40
23072,46,125492,13,Divorced,Prof-specialty,Not-in-family,40
23073,36,186035,10,Married-civ-spouse,Sales,Husband,60
23074,69,168794,4,Married-civ-spouse,Prof-specialty,Husband,48
23075,36,215503,9,Never-married,Craft-repair,Not-in-family,65
23076,57,190748,10,Divorced,Exec-managerial,Unmarried,35
23077,24,117767,12,Never-married,Sales,Own-child,20
23078,37,301070,9,Divorced,Farming-fishing,Unmarried,45
23079,39,186183,14,Married-civ-spouse,Prof-specialty,Husband,40
